customer_id,customer_type,age,gender,area,dietary_preference,spice_preference,avg_spending_npr,loyalty_member,loyalty_status,spending_category
298,Tourist,45,Male,Maharajgunj,No Preference,Mild,1665,FALSE,Non-Loyal,High
299,Expat,37,Male,Kalimati,Non-Vegetarian,Medium,1461,FALSE,Non-Loyal,High
300,Local,36,Female,Lazimpat,Non-Vegetarian,Hot,363,FALSE,Non-Loyal,Low
301,Tourist,33,Male,Thamel,Vegetarian,Medium,2310,FALSE,Non-Loyal,High
302,Local,31,Female,Bouddha,No Preference,Hot,965,FALSE,Non-Loyal,Medium
303,Local,55,Male,Chabahil,Non-Vegetarian,Mild,515,FALSE,Non-Loyal,Medium
304,Local,36,Male,Balkhu,No Preference,Hot,381,FALSE,Non-Loyal,Low
305,Tourist,56,Male,Thamel,Vegetarian,Mild,915,FALSE,Non-Loyal,Medium
306,Student,20,Male,Koteshwor,Non-Vegetarian,Medium,524,TRUE,Loyal,Medium
307,Expat,51,Male,Koteshwor,No Preference,Mild,1605,FALSE,Non-Loyal,High
308,Student,26,Female,Maharajgunj,Non-Vegetarian,Mild,256,FALSE,Non-Loyal,Low
309,Expat,59,Male,Durbarmarg,Non-Vegetarian,Mild,1788,FALSE,Non-Loyal,High
310,Local,59,Female,Baluwatar,No Preference,Hot,500,FALSE,Non-Loyal,Medium
311,Local,42,Female,Balkhu,Non-Vegetarian,Mild,683,TRUE,Loyal,Medium
312,Local,22,Male,Maharajgunj,Non-Vegetarian,Medium,589,FALSE,Non-Loyal,Medium
313,Local,59,Female,Bouddha,Vegetarian,Hot,679,TRUE,Loyal,Medium
314,Expat,50,Male,Putalisadak,Non-Vegetarian,Medium,1603,FALSE,Non-Loyal,High
315,Corporate,31,Male,Jorpati,Non-Vegetarian,Mild,732,FALSE,Non-Loyal,Medium
316,Local,44,Female,Kalanki,Vegetarian,Hot,322,FALSE,Non-Loyal,Low
317,Tourist,41,Male,Durbarmarg,No Preference,Mild,1211,FALSE,Non-Loyal,High
318,Tourist,25,Male,Balkhu,Vegetarian,Medium,2289,TRUE,Loyal,High
319,Local,53,Male,Balkhu,Non-Vegetarian,Medium,860,TRUE,Loyal,Medium
320,Student,19,Female,Putalisadak,Non-Vegetarian,Hot,542,TRUE,Loyal,Medium
321,Local,48,Male,Chabahil,No Preference,Hot,918,FALSE,Non-Loyal,Medium
322,Tourist,39,Male,Putalisadak,No Preference,Mild,976,FALSE,Non-Loyal,Medium
323,Local,42,Female,Balkhu,Non-Vegetarian,Medium,931,TRUE,Loyal,Medium
324,Expat,32,Female,Balkhu,Vegetarian,Medium,1222,FALSE,Non-Loyal,High
325,Local,39,Male,Kalimati,No Preference,Medium,400,FALSE,Non-Loyal,Low
326,Local,37,Female,Lazimpat,Non-Vegetarian,Hot,754,FALSE,Non-Loyal,Medium
327,Local,21,Female,New Baneshwor,Non-Vegetarian,Medium,758,TRUE,Loyal,Medium
328,Expat,53,Female,New Baneshwor,Non-Vegetarian,Hot,973,FALSE,Non-Loyal,Medium
329,Local,59,Male,Maharajgunj,Non-Vegetarian,Medium,832,FALSE,Non-Loyal,Medium
330,Student,23,Female,Jorpati,Non-Vegetarian,Medium,252,FALSE,Non-Loyal,Low
331,Local,41,Male,Balkhu,Non-Vegetarian,Hot,974,TRUE,Loyal,Medium
332,Corporate,44,Male,Kalanki,Vegetarian,Medium,1239,FALSE,Non-Loyal,High
333,Local,47,Female,Chabahil,Non-Vegetarian,Mild,903,FALSE,Non-Loyal,Medium
334,Local,49,Male,Durbarmarg,Non-Vegetarian,Mild,690,TRUE,Loyal,Medium
335,Expat,26,Male,Baluwatar,Non-Vegetarian,Medium,1419,FALSE,Non-Loyal,High
336,Student,20,Female,Putalisadak,Vegetarian,Hot,424,FALSE,Non-Loyal,Low
337,Local,23,Male,Bouddha,No Preference,Hot,456,FALSE,Non-Loyal,Low
338,Local,45,Female,Baluwatar,Non-Vegetarian,Hot,930,FALSE,Non-Loyal,Medium
339,Corporate,46,Female,Battisputali,Non-Vegetarian,Mild,991,FALSE,Non-Loyal,Medium
340,Student,20,Female,Balkhu,Vegetarian,Hot,559,FALSE,Non-Loyal,Medium
341,Local,57,Male,Koteshwor,Non-Vegetarian,Medium,858,TRUE,Loyal,Medium
342,Local,24,Male,Lazimpat,Non-Vegetarian,Mild,547,TRUE,Loyal,Medium
343,Student,27,Female,Koteshwor,Non-Vegetarian,Mild,493,FALSE,Non-Loyal,Low
344,Tourist,34,Male,Bouddha,Non-Vegetarian,Mild,2341,FALSE,Non-Loyal,High
345,Expat,36,Male,New Baneshwor,No Preference,Hot,1562,TRUE,Loyal,High
346,Tourist,47,Male,Maharajgunj,Non-Vegetarian,Mild,1156,TRUE,Loyal,High
347,Local,37,Male,Thamel,No Preference,Mild,870,FALSE,Non-Loyal,Medium
348,Tourist,23,Male,Baluwatar,No Preference,Mild,1161,TRUE,Loyal,High
349,Tourist,60,Female,New Baneshwor,No Preference,Hot,1553,FALSE,Non-Loyal,High
350,Student,21,Female,Durbarmarg,Non-Vegetarian,Hot,625,TRUE,Loyal,Medium
351,Local,21,Male,Jorpati,Non-Vegetarian,Hot,912,FALSE,Non-Loyal,Medium
352,Expat,29,Female,Maharajgunj,No Preference,Mild,1970,FALSE,Non-Loyal,High
353,Tourist,28,Male,Maharajgunj,Non-Vegetarian,Mild,1428,FALSE,Non-Loyal,High
354,Tourist,35,Female,Chabahil,Non-Vegetarian,Hot,1660,FALSE,Non-Loyal,High
355,Student,18,Male,Chabahil,Vegetarian,Hot,315,TRUE,Loyal,Low
356,Local,20,Female,Chabahil,Vegetarian,Hot,879,FALSE,Non-Loyal,Medium
357,Local,31,Male,Kalimati,No Preference,Medium,999,FALSE,Non-Loyal,Medium
358,Student,22,Male,Baluwatar,No Preference,Hot,283,TRUE,Loyal,Low
359,Local,38,Male,Baluwatar,Non-Vegetarian,Mild,793,TRUE,Loyal,Medium
360,Student,18,Male,Baluwatar,Non-Vegetarian,Hot,239,FALSE,Non-Loyal,Low
361,Student,27,Female,Putalisadak,No Preference,Medium,632,TRUE,Loyal,Medium
362,Corporate,45,Male,New Baneshwor,No Preference,Mild,1260,TRUE,Loyal,High
363,Corporate,31,Male,Maharajgunj,Non-Vegetarian,Mild,711,TRUE,Loyal,Medium
364,Local,31,Female,Kalimati,Non-Vegetarian,Medium,468,FALSE,Non-Loyal,Low
365,Student,22,Male,Chabahil,Non-Vegetarian,Hot,405,FALSE,Non-Loyal,Low
366,Local,35,Male,Chabahil,No Preference,Medium,960,FALSE,Non-Loyal,Medium
367,Student,19,Female,New Baneshwor,No Preference,Medium,338,TRUE,Loyal,Low
368,Tourist,46,Male,Battisputali,Vegetarian,Mild,1552,TRUE,Loyal,High
369,Corporate,48,Male,Thamel,Vegetarian,Mild,922,TRUE,Loyal,Medium
370,Local,36,Male,New Baneshwor,Vegetarian,Mild,372,FALSE,Non-Loyal,Low
371,Local,36,Male,Thamel,Non-Vegetarian,Hot,474,TRUE,Loyal,Low
372,Local,55,Male,Baluwatar,No Preference,Hot,668,TRUE,Loyal,Medium
373,Student,18,Female,Jorpati,No Preference,Medium,587,FALSE,Non-Loyal,Medium
374,Tourist,61,Male,Putalisadak,Vegetarian,Mild,1082,TRUE,Loyal,High
375,Student,20,Female,Baluwatar,No Preference,Mild,242,FALSE,Non-Loyal,Low
376,Tourist,23,Male,Putalisadak,No Preference,Medium,1639,FALSE,Non-Loyal,High
377,Student,24,Male,Thamel,No Preference,Mild,663,FALSE,Non-Loyal,Medium
378,Local,30,Male,Bouddha,Vegetarian,Medium,396,FALSE,Non-Loyal,Low
379,Local,52,Female,Chabahil,Non-Vegetarian,Medium,318,TRUE,Loyal,Low
380,Local,23,Female,Koteshwor,No Preference,Hot,690,FALSE,Non-Loyal,Medium
381,Student,25,Male,Battisputali,No Preference,Medium,518,TRUE,Loyal,Medium
382,Local,29,Female,Battisputali,Vegetarian,Hot,624,FALSE,Non-Loyal,Medium
383,Expat,46,Male,Battisputali,Non-Vegetarian,Mild,1086,FALSE,Non-Loyal,High
384,Tourist,45,Male,Jorpati,No Preference,Hot,2262,FALSE,Non-Loyal,High
385,Local,39,Female,Durbarmarg,Non-Vegetarian,Medium,666,TRUE,Loyal,Medium
386,Corporate,39,Female,Battisputali,Non-Vegetarian,Medium,851,FALSE,Non-Loyal,Medium
387,Local,21,Male,Durbarmarg,No Preference,Hot,453,FALSE,Non-Loyal,Low
388,Expat,40,Male,Jorpati,Non-Vegetarian,Medium,1309,FALSE,Non-Loyal,High
389,Local,23,Female,Baluwatar,No Preference,Medium,382,FALSE,Non-Loyal,Low
390,Tourist,53,Male,Chabahil,No Preference,Hot,1456,FALSE,Non-Loyal,High
391,Local,40,Female,Chabahil,No Preference,Medium,570,FALSE,Non-Loyal,Medium
392,Local,47,Female,Jorpati,Non-Vegetarian,Medium,469,TRUE,Loyal,Low
393,Local,42,Male,Koteshwor,Vegetarian,Hot,874,TRUE,Loyal,Medium
394,Local,59,Female,Lazimpat,Non-Vegetarian,Medium,613,FALSE,Non-Loyal,Medium
395,Local,37,Male,Putalisadak,No Preference,Hot,742,TRUE,Loyal,Medium
396,Tourist,22,Female,Thamel,Non-Vegetarian,Hot,1490,FALSE,Non-Loyal,High
397,Tourist,46,Female,Battisputali,Non-Vegetarian,Medium,1664,TRUE,Loyal,High
398,Student,19,Female,Putalisadak,Non-Vegetarian,Mild,387,FALSE,Non-Loyal,Low
399,Tourist,58,Male,Chabahil,No Preference,Mild,862,FALSE,Non-Loyal,Medium
400,Local,41,Female,Balkhu,Non-Vegetarian,Mild,387,TRUE,Loyal,Low
401,Expat,57,Male,Jorpati,Non-Vegetarian,Medium,1761,TRUE,Loyal,High
402,Local,40,Female,Maharajgunj,Non-Vegetarian,Hot,602,FALSE,Non-Loyal,Medium
403,Local,31,Male,Jorpati,Non-Vegetarian,Medium,834,FALSE,Non-Loyal,Medium
404,Student,26,Female,Baluwatar,No Preference,Mild,254,FALSE,Non-Loyal,Low
405,Local,58,Male,Jorpati,Non-Vegetarian,Medium,436,FALSE,Non-Loyal,Low
406,Local,24,Male,Koteshwor,Non-Vegetarian,Hot,770,FALSE,Non-Loyal,Medium
407,Tourist,50,Female,Balkhu,Non-Vegetarian,Mild,1471,FALSE,Non-Loyal,High
408,Local,59,Male,New Baneshwor,No Preference,Medium,919,FALSE,Non-Loyal,Medium
409,Local,51,Female,Maharajgunj,No Preference,Mild,949,TRUE,Loyal,Medium
410,Tourist,49,Male,Maharajgunj,Non-Vegetarian,Mild,2382,TRUE,Loyal,High
411,Expat,43,Female,Thamel,Non-Vegetarian,Medium,1898,FALSE,Non-Loyal,High
412,Expat,20,Female,Lazimpat,Non-Vegetarian,Medium,840,TRUE,Loyal,Medium
413,Corporate,40,Male,Putalisadak,Non-Vegetarian,Mild,1424,FALSE,Non-Loyal,High
414,Local,24,Male,Durbarmarg,No Preference,Medium,613,FALSE,Non-Loyal,Medium
415,Tourist,64,Female,Chabahil,Vegetarian,Mild,2030,FALSE,Non-Loyal,High
416,Local,44,Female,Battisputali,Non-Vegetarian,Medium,392,FALSE,Non-Loyal,Low
417,Local,26,Male,Chabahil,Non-Vegetarian,Mild,728,TRUE,Loyal,Medium
418,Local,59,Male,New Baneshwor,Vegetarian,Medium,493,FALSE,Non-Loyal,Low
419,Local,59,Male,Lazimpat,No Preference,Mild,348,FALSE,Non-Loyal,Low
420,Corporate,44,Male,Maharajgunj,No Preference,Medium,1232,FALSE,Non-Loyal,High
421,Local,23,Male,Chabahil,Non-Vegetarian,Hot,421,FALSE,Non-Loyal,Low
422,Student,18,Female,Balkhu,Non-Vegetarian,Medium,681,TRUE,Loyal,Medium
423,Tourist,30,Male,Kalanki,Non-Vegetarian,Medium,2252,FALSE,Non-Loyal,High
424,Local,38,Female,Balkhu,Non-Vegetarian,Hot,882,FALSE,Non-Loyal,Medium
425,Expat,36,Female,Durbarmarg,Non-Vegetarian,Medium,1557,FALSE,Non-Loyal,High
426,Student,27,Male,Chabahil,Non-Vegetarian,Hot,215,TRUE,Loyal,Low
427,Tourist,23,Female,Thamel,Non-Vegetarian,Hot,1099,FALSE,Non-Loyal,High
428,Local,45,Male,New Baneshwor,Non-Vegetarian,Hot,668,FALSE,Non-Loyal,Medium
429,Tourist,24,Female,Durbarmarg,Non-Vegetarian,Mild,1484,FALSE,Non-Loyal,High
430,Local,55,Female,Baluwatar,No Preference,Mild,736,FALSE,Non-Loyal,Medium
431,Corporate,48,Male,Putalisadak,Vegetarian,Medium,703,TRUE,Loyal,Medium
432,Local,25,Female,Putalisadak,Non-Vegetarian,Hot,890,FALSE,Non-Loyal,Medium
433,Student,26,Female,Kalimati,No Preference,Hot,431,FALSE,Non-Loyal,Low
434,Student,19,Male,Chabahil,Non-Vegetarian,Hot,580,FALSE,Non-Loyal,Medium
435,Local,50,Female,Maharajgunj,No Preference,Medium,750,FALSE,Non-Loyal,Medium
436,Local,32,Female,New Baneshwor,Vegetarian,Mild,998,FALSE,Non-Loyal,Medium
437,Local,54,Female,Baluwatar,Vegetarian,Mild,413,TRUE,Loyal,Low
438,Student,27,Male,Maharajgunj,Non-Vegetarian,Medium,540,FALSE,Non-Loyal,Medium
439,Corporate,43,Female,Maharajgunj,Non-Vegetarian,Hot,1438,FALSE,Non-Loyal,High
440,Local,53,Male,Durbarmarg,Non-Vegetarian,Medium,614,FALSE,Non-Loyal,Medium
441,Tourist,63,Male,Lazimpat,No Preference,Mild,1087,FALSE,Non-Loyal,High
442,Student,25,Male,Chabahil,No Preference,Mild,332,FALSE,Non-Loyal,Low
443,Tourist,31,Female,Balkhu,Non-Vegetarian,Medium,1638,TRUE,Loyal,High
444,Local,36,Female,Thamel,No Preference,Mild,703,FALSE,Non-Loyal,Medium
445,Expat,31,Female,Putalisadak,Non-Vegetarian,Medium,865,FALSE,Non-Loyal,Medium
446,Student,19,Male,Chabahil,Non-Vegetarian,Medium,491,FALSE,Non-Loyal,Low
447,Local,41,Female,Kalimati,Non-Vegetarian,Mild,939,FALSE,Non-Loyal,Medium
448,Expat,26,Male,Durbarmarg,Non-Vegetarian,Hot,1651,FALSE,Non-Loyal,High
449,Student,26,Female,Balkhu,No Preference,Mild,433,FALSE,Non-Loyal,Low
450,Local,50,Male,Kalimati,No Preference,Mild,679,FALSE,Non-Loyal,Medium
451,Expat,49,Male,Bouddha,Non-Vegetarian,Medium,1821,TRUE,Loyal,High
452,Local,57,Female,Durbarmarg,No Preference,Mild,784,FALSE,Non-Loyal,Medium
453,Corporate,32,Male,Putalisadak,Vegetarian,Mild,1406,TRUE,Loyal,High
454,Local,29,Male,Baluwatar,Non-Vegetarian,Medium,936,TRUE,Loyal,Medium
455,Student,19,Male,New Baneshwor,Non-Vegetarian,Hot,582,FALSE,Non-Loyal,Medium
456,Local,47,Female,Putalisadak,Non-Vegetarian,Mild,491,TRUE,Loyal,Low
457,Local,42,Female,Kalanki,Vegetarian,Medium,789,TRUE,Loyal,Medium
458,Local,41,Female,Thamel,Non-Vegetarian,Medium,670,FALSE,Non-Loyal,Medium
459,Local,58,Male,Chabahil,Non-Vegetarian,Hot,339,FALSE,Non-Loyal,Low
460,Local,28,Female,Battisputali,Non-Vegetarian,Medium,510,FALSE,Non-Loyal,Medium
461,Local,58,Male,Thamel,Non-Vegetarian,Hot,787,FALSE,Non-Loyal,Medium
462,Tourist,34,Male,Bouddha,Non-Vegetarian,Mild,2430,FALSE,Non-Loyal,High
463,Local,51,Male,Koteshwor,Non-Vegetarian,Mild,419,FALSE,Non-Loyal,Low
464,Local,53,Female,Putalisadak,No Preference,Medium,721,FALSE,Non-Loyal,Medium
465,Student,20,Female,Balkhu,No Preference,Hot,275,FALSE,Non-Loyal,Low
466,Local,44,Male,New Baneshwor,Vegetarian,Medium,895,FALSE,Non-Loyal,Medium
467,Tourist,63,Male,Baluwatar,No Preference,Medium,1516,FALSE,Non-Loyal,High
468,Local,36,Female,Putalisadak,Non-Vegetarian,Mild,408,TRUE,Loyal,Low
469,Local,32,Female,Kalimati,Non-Vegetarian,Medium,772,FALSE,Non-Loyal,Medium
470,Local,36,Male,Koteshwor,Non-Vegetarian,Hot,797,FALSE,Non-Loyal,Medium
471,Expat,49,Male,Balkhu,Non-Vegetarian,Medium,1635,FALSE,Non-Loyal,High
472,Tourist,52,Female,Baluwatar,Vegetarian,Medium,1725,FALSE,Non-Loyal,High
473,Corporate,36,Male,Bouddha,Vegetarian,Medium,764,FALSE,Non-Loyal,Medium
474,Local,27,Female,Kalanki,Non-Vegetarian,Mild,620,FALSE,Non-Loyal,Medium
475,Student,18,Female,Kalimati,Non-Vegetarian,Medium,412,FALSE,Non-Loyal,Low
476,Local,57,Male,Maharajgunj,Vegetarian,Hot,532,TRUE,Loyal,Medium
477,Local,21,Female,New Baneshwor,Non-Vegetarian,Hot,967,FALSE,Non-Loyal,Medium
478,Local,21,Female,Kalanki,Non-Vegetarian,Medium,543,FALSE,Non-Loyal,Medium
479,Local,32,Male,Bouddha,Vegetarian,Hot,404,FALSE,Non-Loyal,Low
480,Local,54,Female,Thamel,Vegetarian,Medium,509,FALSE,Non-Loyal,Medium
481,Local,35,Male,Putalisadak,Non-Vegetarian,Mild,436,FALSE,Non-Loyal,Low
482,Local,33,Male,Koteshwor,Non-Vegetarian,Hot,878,TRUE,Loyal,Medium
483,Corporate,44,Male,Maharajgunj,No Preference,Medium,1334,FALSE,Non-Loyal,High
484,Local,34,Male,Lazimpat,Non-Vegetarian,Hot,855,FALSE,Non-Loyal,Medium
485,Local,31,Male,New Baneshwor,No Preference,Medium,482,TRUE,Loyal,Low
486,Local,40,Female,Thamel,Non-Vegetarian,Hot,768,TRUE,Loyal,Medium
487,Expat,34,Male,New Baneshwor,Non-Vegetarian,Mild,1588,FALSE,Non-Loyal,High
488,Local,42,Female,Putalisadak,Non-Vegetarian,Hot,962,FALSE,Non-Loyal,Medium
489,Local,27,Male,Durbarmarg,No Preference,Hot,304,FALSE,Non-Loyal,Low
490,Local,57,Female,Bouddha,Non-Vegetarian,Mild,813,FALSE,Non-Loyal,Medium
491,Student,24,Female,Jorpati,Vegetarian,Medium,646,FALSE,Non-Loyal,Medium
492,Corporate,33,Male,Kalimati,Vegetarian,Hot,1195,TRUE,Loyal,High
493,Local,20,Female,Battisputali,Non-Vegetarian,Mild,410,FALSE,Non-Loyal,Low
494,Local,40,Male,Putalisadak,Non-Vegetarian,Mild,910,TRUE,Loyal,Medium
495,Local,45,Male,New Baneshwor,Vegetarian,Hot,795,FALSE,Non-Loyal,Medium
496,Local,27,Male,Durbarmarg,No Preference,Hot,568,TRUE,Loyal,Medium
497,Local,24,Female,Balkhu,No Preference,Medium,516,FALSE,Non-Loyal,Medium
498,Local,25,Female,Koteshwor,Non-Vegetarian,Medium,687,FALSE,Non-Loyal,Medium
499,Local,34,Male,Maharajgunj,Non-Vegetarian,Hot,718,TRUE,Loyal,Medium
500,Expat,59,Female,Maharajgunj,Non-Vegetarian,Medium,1062,FALSE,Non-Loyal,High
501,Local,33,Male,Koteshwor,Non-Vegetarian,Mild,486,TRUE,Loyal,Low
502,Local,51,Male,Chabahil,No Preference,Medium,435,TRUE,Loyal,Low
503,Local,21,Male,Jorpati,No Preference,Hot,670,FALSE,Non-Loyal,Medium
504,Local,29,Female,Chabahil,Non-Vegetarian,Mild,722,FALSE,Non-Loyal,Medium
505,Expat,49,Male,Jorpati,Non-Vegetarian,Hot,1193,FALSE,Non-Loyal,High
506,Local,37,Male,Baluwatar,Non-Vegetarian,Medium,756,TRUE,Loyal,Medium
507,Student,20,Female,Baluwatar,No Preference,Hot,295,TRUE,Loyal,Low
508,Local,51,Male,New Baneshwor,Non-Vegetarian,Hot,833,FALSE,Non-Loyal,Medium
509,Local,22,Female,Thamel,No Preference,Mild,569,TRUE,Loyal,Medium
510,Local,29,Male,Kalimati,Non-Vegetarian,Mild,346,FALSE,Non-Loyal,Low
511,Local,44,Male,Kalimati,No Preference,Hot,793,FALSE,Non-Loyal,Medium
512,Local,54,Male,Durbarmarg,Non-Vegetarian,Mild,398,FALSE,Non-Loyal,Low
513,Corporate,47,Female,Kalanki,Non-Vegetarian,Medium,757,FALSE,Non-Loyal,Medium
514,Local,35,Female,New Baneshwor,Non-Vegetarian,Medium,486,FALSE,Non-Loyal,Low
515,Local,31,Male,Chabahil,Non-Vegetarian,Medium,941,FALSE,Non-Loyal,Medium
516,Local,26,Male,Bouddha,Vegetarian,Medium,874,FALSE,Non-Loyal,Medium
517,Local,36,Male,Bouddha,Non-Vegetarian,Hot,389,TRUE,Loyal,Low
518,Tourist,58,Female,Baluwatar,Vegetarian,Mild,1769,FALSE,Non-Loyal,High
519,Local,22,Male,Kalanki,Non-Vegetarian,Medium,735,TRUE,Loyal,Medium
520,Local,48,Male,Lazimpat,Vegetarian,Medium,463,TRUE,Loyal,Low
521,Local,38,Male,Baluwatar,Non-Vegetarian,Mild,520,FALSE,Non-Loyal,Medium
522,Local,58,Female,Battisputali,Vegetarian,Medium,415,TRUE,Loyal,Low
523,Tourist,39,Male,Kalanki,Vegetarian,Medium,2410,TRUE,Loyal,High
524,Corporate,37,Male,Kalanki,No Preference,Mild,634,FALSE,Non-Loyal,Medium
525,Expat,40,Female,Chabahil,No Preference,Medium,1904,FALSE,Non-Loyal,High
526,Local,43,Male,Balkhu,Non-Vegetarian,Hot,601,FALSE,Non-Loyal,Medium
527,Student,24,Female,Balkhu,Vegetarian,Medium,566,FALSE,Non-Loyal,Medium
528,Local,51,Female,Kalanki,Non-Vegetarian,Mild,917,FALSE,Non-Loyal,Medium
529,Local,45,Female,Bouddha,Non-Vegetarian,Mild,630,TRUE,Loyal,Medium
530,Student,23,Male,Baluwatar,Non-Vegetarian,Medium,515,TRUE,Loyal,Medium
531,Student,27,Female,New Baneshwor,Non-Vegetarian,Mild,532,TRUE,Loyal,Medium
532,Local,35,Male,Lazimpat,Non-Vegetarian,Mild,662,TRUE,Loyal,Medium
533,Tourist,33,Female,Battisputali,Non-Vegetarian,Mild,1000,TRUE,Loyal,High
534,Local,21,Male,Lazimpat,Non-Vegetarian,Medium,707,FALSE,Non-Loyal,Medium
535,Corporate,39,Male,Durbarmarg,No Preference,Medium,624,TRUE,Loyal,Medium
536,Local,37,Male,Putalisadak,Vegetarian,Hot,613,FALSE,Non-Loyal,Medium
537,Corporate,46,Female,Thamel,Non-Vegetarian,Medium,855,FALSE,Non-Loyal,Medium
538,Tourist,59,Male,Durbarmarg,Non-Vegetarian,Mild,922,FALSE,Non-Loyal,Medium
539,Tourist,35,Male,Jorpati,Non-Vegetarian,Mild,1195,FALSE,Non-Loyal,High
540,Local,51,Female,Lazimpat,No Preference,Hot,609,TRUE,Loyal,Medium
541,Student,24,Female,Durbarmarg,Non-Vegetarian,Hot,534,FALSE,Non-Loyal,Medium
542,Local,38,Female,Durbarmarg,Vegetarian,Mild,550,FALSE,Non-Loyal,Medium
543,Local,44,Male,Putalisadak,Non-Vegetarian,Medium,807,TRUE,Loyal,Medium
544,Local,42,Male,Jorpati,Vegetarian,Hot,865,TRUE,Loyal,Medium
545,Local,39,Male,Thamel,Non-Vegetarian,Hot,357,FALSE,Non-Loyal,Low
546,Expat,25,Female,Durbarmarg,Non-Vegetarian,Medium,830,FALSE,Non-Loyal,Medium
547,Expat,39,Male,Chabahil,No Preference,Hot,1825,TRUE,Loyal,High
548,Local,41,Male,Baluwatar,Non-Vegetarian,Medium,342,FALSE,Non-Loyal,Low
549,Tourist,47,Male,Maharajgunj,Non-Vegetarian,Mild,936,FALSE,Non-Loyal,Medium
550,Corporate,39,Male,Chabahil,Non-Vegetarian,Mild,1165,TRUE,Loyal,High
551,Local,25,Female,Putalisadak,Non-Vegetarian,Medium,519,FALSE,Non-Loyal,Medium
552,Local,26,Female,Bouddha,Non-Vegetarian,Medium,965,FALSE,Non-Loyal,Medium
553,Corporate,38,Female,New Baneshwor,Non-Vegetarian,Hot,768,TRUE,Loyal,Medium
554,Corporate,28,Male,Bouddha,Non-Vegetarian,Hot,865,FALSE,Non-Loyal,Medium
555,Local,42,Male,New Baneshwor,Non-Vegetarian,Medium,612,FALSE,Non-Loyal,Medium
556,Local,33,Male,Koteshwor,Vegetarian,Medium,572,FALSE,Non-Loyal,Medium
557,Local,34,Male,Balkhu,Non-Vegetarian,Hot,657,FALSE,Non-Loyal,Medium
558,Local,57,Female,Lazimpat,Non-Vegetarian,Medium,818,TRUE,Loyal,Medium
559,Local,26,Male,Durbarmarg,Non-Vegetarian,Mild,972,FALSE,Non-Loyal,Medium
560,Local,23,Male,Lazimpat,Non-Vegetarian,Mild,812,FALSE,Non-Loyal,Medium
561,Tourist,45,Female,Koteshwor,No Preference,Mild,2458,TRUE,Loyal,High
562,Local,48,Male,Durbarmarg,Vegetarian,Mild,486,TRUE,Loyal,Low
563,Corporate,40,Male,Lazimpat,Non-Vegetarian,Hot,1169,FALSE,Non-Loyal,High
564,Student,19,Male,Kalanki,Non-Vegetarian,Mild,452,FALSE,Non-Loyal,Low
565,Local,25,Male,Lazimpat,Non-Vegetarian,Mild,897,FALSE,Non-Loyal,Medium
566,Corporate,49,Female,Chabahil,No Preference,Mild,1023,TRUE,Loyal,High
567,Student,24,Male,Baluwatar,Non-Vegetarian,Medium,316,TRUE,Loyal,Low
568,Local,37,Male,Thamel,Non-Vegetarian,Hot,721,FALSE,Non-Loyal,Medium
569,Local,30,Female,New Baneshwor,No Preference,Medium,397,TRUE,Loyal,Low
570,Corporate,34,Male,Balkhu,No Preference,Medium,1066,FALSE,Non-Loyal,High
571,Tourist,49,Male,Durbarmarg,Vegetarian,Mild,1753,FALSE,Non-Loyal,High
572,Student,27,Male,Balkhu,Non-Vegetarian,Medium,654,TRUE,Loyal,Medium
573,Expat,48,Female,Jorpati,Non-Vegetarian,Mild,1322,FALSE,Non-Loyal,High
574,Local,39,Male,Kalimati,Non-Vegetarian,Mild,750,FALSE,Non-Loyal,Medium
575,Corporate,33,Male,New Baneshwor,Non-Vegetarian,Hot,826,FALSE,Non-Loyal,Medium
576,Corporate,41,Female,Putalisadak,Non-Vegetarian,Mild,990,TRUE,Loyal,Medium
577,Local,31,Male,Battisputali,No Preference,Hot,793,TRUE,Loyal,Medium
578,Local,25,Female,Chabahil,Non-Vegetarian,Hot,829,FALSE,Non-Loyal,Medium
579,Local,47,Male,Baluwatar,Non-Vegetarian,Medium,410,FALSE,Non-Loyal,Low
580,Local,53,Female,Kalimati,Vegetarian,Hot,817,FALSE,Non-Loyal,Medium
581,Local,44,Female,Jorpati,Vegetarian,Medium,365,FALSE,Non-Loyal,Low
582,Corporate,39,Female,Maharajgunj,Non-Vegetarian,Medium,938,TRUE,Loyal,Medium
583,Expat,33,Female,Chabahil,No Preference,Mild,932,FALSE,Non-Loyal,Medium
584,Local,38,Male,Bouddha,Non-Vegetarian,Hot,998,FALSE,Non-Loyal,Medium
585,Student,18,Male,New Baneshwor,No Preference,Hot,326,FALSE,Non-Loyal,Low
586,Tourist,43,Female,Putalisadak,Vegetarian,Medium,1243,TRUE,Loyal,High
587,Corporate,45,Male,Kalimati,Non-Vegetarian,Mild,988,TRUE,Loyal,Medium
588,Expat,42,Female,Kalimati,Non-Vegetarian,Hot,1948,FALSE,Non-Loyal,High
589,Tourist,39,Male,Lazimpat,Vegetarian,Medium,1234,TRUE,Loyal,High
590,Expat,46,Female,Jorpati,Non-Vegetarian,Medium,1232,FALSE,Non-Loyal,High
591,Local,56,Male,Battisputali,No Preference,Mild,327,TRUE,Loyal,Low
592,Local,30,Female,Putalisadak,Non-Vegetarian,Hot,374,TRUE,Loyal,Low
593,Tourist,54,Male,Putalisadak,Vegetarian,Medium,2064,FALSE,Non-Loyal,High
